time,elevation,lat,lon
2012-09-03T10:20:13Z,219.4,43.0100460,-73.5031480
2012-09-03T10:20:15Z,219.3,43.0100760,-73.5029110
2012-09-03T10:20:17Z,219.3,43.0101010,-73.5026760
2012-09-03T10:20:19Z,219.3,43.0101260,-73.5024660
2012-09-03T10:20:21Z,219.3,43.0101410,-73.5022780
2012-09-03T10:20:23Z,219.3,43.0101550,-73.5020850
2012-09-03T10:20:25Z,219.1,43.0101760,-73.5018970
2012-09-03T10:20:27Z,218.3,43.0102000,-73.5017290
2012-09-03T10:20:29Z,218.3,43.0102220,-73.5015720
2012-09-03T10:20:31Z,218.4,43.0102400,-73.5014240
2012-09-03T10:20:33Z,218.6,43.0102580,-73.5012880
2012-09-03T10:20:35Z,218.8,43.0102790,-73.5011540
2012-09-03T10:20:37Z,218.7,43.0103080,-73.5010190
2012-09-03T10:20:39Z,218.6,43.0103340,-73.5008970
2012-09-03T10:20:41Z,218.6,43.0103650,-73.5007680
2012-09-03T10:20:43Z,218.4,43.0103960,-73.5006180
2012-09-03T10:20:45Z,218.1,43.0104290,-73.5004780
2012-09-03T10:20:47Z,217.3,43.0104920,-73.5003190
2012-09-03T10:20:49Z,216.7,43.0105550,-73.5001510
2012-09-03T10:20:51Z,215.7,43.0106340,-73.4999650
2012-09-03T10:20:53Z,215.3,43.0107200,-73.4997710
2012-09-03T10:20:55Z,215.5,43.0108000,-73.4996030
2012-09-03T10:20:57Z,215.7,43.0108700,-73.4994700
2012-09-03T10:20:59Z,215.3,43.0109270,-73.4993600
2012-09-03T10:21:02Z,214.9,43.0110010,-73.4992190
2012-09-03T10:21:05Z,214.7,43.0110470,-73.4991060
2012-09-03T10:21:10Z,214.7,43.0110710,-73.4989840
2012-09-03T10:22:50Z,214.8,43.0110780,-73.4988480
2012-09-03T10:22:53Z,215.0,43.0110860,-73.4987000
2012-09-03T10:22:55Z,215.1,43.0110830,-73.4985730
2012-09-03T10:22:57Z,215.2,43.0110830,-73.4984320
2012-09-03T10:22:59Z,215.1,43.0110940,-73.4982950
2012-09-03T10:23:01Z,215.0,43.0111030,-73.4981490
2012-09-03T10:23:04Z,215.0,43.0111070,-73.4979720
2012-09-03T10:23:07Z,215.0,43.0111130,-73.4978130
2012-09-03T10:23:10Z,215.0,43.0111200,-73.4976570
2012-09-03T10:23:13Z,214.9,43.0111290,-73.4974760
2012-09-03T10:23:16Z,214.9,43.0111310,-73.4973050
2012-09-03T10:23:18Z,214.9,43.0111370,-73.4971810
2012-09-03T10:23:21Z,214.8,43.0111470,-73.4969980
2012-09-03T10:23:23Z,214.6,43.0111520,-73.4968570
2012-09-03T10:23:25Z,214.5,43.0111600,-73.4967110
2012-09-03T10:23:27Z,213.6,43.0111650,-73.4965570
2012-09-03T10:23:29Z,212.0,43.0111630,-73.4964060
2012-09-03T10:23:31Z,211.1,43.0111590,-73.4962540
2012-09-03T10:23:33Z,210.7,43.0111470,-73.4960880
2012-09-03T10:23:35Z,210.4,43.0111240,-73.4959120
2012-09-03T10:23:37Z,210.3,43.0110820,-73.4957660
2012-09-03T10:23:39Z,210.0,43.0110350,-73.4956230
2012-09-03T10:23:41Z,209.6,43.0109660,-73.4954720
2012-09-03T10:23:43Z,209.3,43.0108970,-73.4953400
2012-09-03T10:23:45Z,209.2,43.0108130,-73.4951970
2012-09-03T10:23:47Z,209.2,43.0107250,-73.4950530
2012-09-03T10:23:49Z,209.3,43.0106380,-73.4949010
2012-09-03T10:23:51Z,209.2,43.0105600,-73.4947580
2012-09-03T10:23:53Z,208.9,43.0104810,-73.4946080
2012-09-03T10:23:55Z,207.7,43.0104250,-73.4944120
2012-09-03T10:23:57Z,205.0,43.0103900,-73.4941790
2012-09-03T10:23:58Z,203.6,43.0103810,-73.4940560
2012-09-03T10:23:59Z,201.8,43.0103750,-73.4939210
2012-09-03T10:24:00Z,200.4,43.0103720,-73.4937870
2012-09-03T10:24:01Z,199.1,43.0103950,-73.4936560
2012-09-03T10:24:02Z,198.0,43.0104240,-73.4935160
2012-09-03T10:24:03Z,197.2,43.0104580,-73.4933650
2012-09-03T10:24:04Z,196.4,43.0104980,-73.4932290
2012-09-03T10:24:05Z,195.2,43.0105320,-73.4931010
2012-09-03T10:24:06Z,195.2,43.0105650,-73.4929790
2012-09-03T10:24:07Z,195.0,43.0105960,-73.4928580
2012-09-03T10:24:08Z,195.2,43.0106270,-73.4927410
2012-09-03T10:24:10Z,195.5,43.0106940,-73.4925340
2012-09-03T10:24:12Z,196.7,43.0107650,-73.4923550
2012-09-03T10:24:14Z,197.0,43.0108240,-73.4922030
2012-09-03T10:24:16Z,197.3,43.0108730,-73.4920630
2012-09-03T10:24:18Z,197.4,43.0109280,-73.4919170
2012-09-03T10:24:20Z,197.3,43.0109790,-73.4917760
2012-09-03T10:24:22Z,197.0,43.0110260,-73.4916190
2012-09-03T10:24:24Z,196.8,43.0110720,-73.4914450
2012-09-03T10:24:26Z,197.2,43.0111090,-73.4912580
2012-09-03T10:24:28Z,197.9,43.0111400,-73.4910450
2012-09-03T10:24:30Z,198.1,43.0111610,-73.4908300
2012-09-03T10:24:32Z,198.0,43.0111740,-73.4906300
2012-09-03T10:24:34Z,198.1,43.0111900,-73.4904380
2012-09-03T10:24:36Z,198.3,43.0112040,-73.4902560
2012-09-03T10:24:38Z,198.3,43.0112120,-73.4900830
2012-09-03T10:24:40Z,198.1,43.0112100,-73.4898970
2012-09-03T10:24:42Z,197.7,43.0112020,-73.4897000
2012-09-03T10:24:44Z,197.2,43.0111860,-73.4894930
2012-09-03T10:24:46Z,196.9,43.0111650,-73.4892890
2012-09-03T10:24:48Z,196.7,43.0111440,-73.4890970
2012-09-03T10:24:50Z,196.9,43.0111180,-73.4889250
2012-09-03T10:24:52Z,197.2,43.0110860,-73.4887570
2012-09-03T10:24:54Z,197.5,43.0110510,-73.4885940
2012-09-03T10:24:56Z,197.6,43.0110160,-73.4884140
2012-09-03T10:24:58Z,197.9,43.0110030,-73.4882360
2012-09-03T10:25:00Z,198.3,43.0110090,-73.4880670
2012-09-03T10:25:02Z,198.5,43.0110150,-73.4879180
2012-09-03T10:25:04Z,198.6,43.0110200,-73.4877910
2012-09-03T10:25:06Z,198.6,43.0110290,-73.4876690
2012-09-03T10:25:08Z,198.8,43.0110530,-73.4875150
2012-09-03T10:25:10Z,198.9,43.0110810,-73.4873630
2012-09-03T10:25:12Z,199.0,43.0111020,-73.4872230
2012-09-03T10:25:14Z,198.9,43.0111250,-73.4870790
2012-09-03T10:25:16Z,198.7,43.0111610,-73.4869230
2012-09-03T10:25:18Z,198.2,43.0112010,-73.4867600
2012-09-03T10:25:20Z,196.9,43.0112520,-73.4865720
2012-09-03T10:25:22Z,194.5,43.0113180,-73.4863440
2012-09-03T10:25:23Z,193.8,43.0113480,-73.4862250
2012-09-03T10:25:24Z,193.5,43.0113800,-73.4861070
2012-09-03T10:25:25Z,193.4,43.0114130,-73.4859860
2012-09-03T10:25:27Z,192.9,43.0114630,-73.4857500
2012-09-03T10:25:28Z,192.7,43.0114890,-73.4856210
2012-09-03T10:25:29Z,192.2,43.0115150,-73.4854780
2012-09-03T10:25:30Z,191.6,43.0115390,-73.4853400
2012-09-03T10:25:31Z,191.1,43.0115600,-73.4852110
2012-09-03T10:25:32Z,190.7,43.0115800,-73.4850810
2012-09-03T10:25:33Z,190.4,43.0115980,-73.4849590
2012-09-03T10:25:35Z,189.7,43.0116290,-73.4847280
2012-09-03T10:25:37Z,189.0,43.0116630,-73.4845250
2012-09-03T10:25:39Z,188.4,43.0116910,-73.4843610
2012-09-03T10:25:41Z,187.9,43.0117130,-73.4842280
2012-09-03T10:25:43Z,187.3,43.0117470,-73.4840910
2012-09-03T10:25:45Z,186.8,43.0117840,-73.4839690
2012-09-03T10:25:48Z,186.6,43.0118250,-73.4838310
2012-09-03T10:25:53Z,186.4,43.0118900,-73.4836930
2012-09-03T10:25:55Z,186.1,43.0119600,-73.4835440
2012-09-03T10:25:57Z,186.2,43.0120110,-73.4834330
2012-09-03T10:25:59Z,186.3,43.0120600,-73.4833210
2012-09-03T10:26:02Z,186.3,43.0121230,-73.4831550
2012-09-03T10:26:04Z,186.2,43.0121630,-73.4830360
2012-09-03T10:26:07Z,186.3,43.0122190,-73.4828810
2012-09-03T10:26:10Z,186.4,43.0122760,-73.4827290
2012-09-03T10:26:13Z,186.3,43.0123200,-73.4825780
2012-09-03T10:26:16Z,186.2,43.0123690,-73.4824150
2012-09-03T10:26:18Z,186.3,43.0124170,-73.4822970
2012-09-03T10:26:20Z,186.6,43.0124640,-73.4821900
2012-09-03T10:26:22Z,186.8,43.0125250,-73.4820860
2012-09-03T10:26:24Z,187.1,43.0126030,-73.4819670
2012-09-03T10:26:26Z,187.3,43.0126920,-73.4818680
2012-09-03T10:26:28Z,187.4,43.0127670,-73.4817870
2012-09-03T10:26:30Z,187.5,43.0128450,-73.4817210
2012-09-03T10:26:32Z,187.6,43.0129410,-73.4816630
2012-09-03T10:26:34Z,187.6,43.0130450,-73.4816070
2012-09-03T10:26:36Z,188.0,43.0131570,-73.4815600
2012-09-03T10:26:38Z,188.6,43.0132520,-73.4815310
2012-09-03T10:26:40Z,189.4,43.0133520,-73.4815120
2012-09-03T10:26:43Z,190.0,43.0134780,-73.4815030
2012-09-03T10:26:45Z,189.7,43.0135710,-73.4814990
2012-09-03T10:26:47Z,189.0,43.0136610,-73.4815000
2012-09-03T10:26:49Z,188.5,43.0137560,-73.4815090
2012-09-03T10:26:52Z,188.1,43.0138680,-73.4815380
2012-09-03T10:26:53Z,188.0,43.0139750,-73.4815820
2012-09-03T10:26:55Z,188.3,43.0140710,-73.4816130
2012-09-03T10:26:57Z,189.3,43.0141590,-73.4816450
2012-09-03T10:26:59Z,190.3,43.0142560,-73.4816980
2012-09-03T10:27:01Z,190.5,43.0143630,-73.4817440
2012-09-03T10:27:03Z,189.7,43.0144900,-73.4817970
2012-09-03T10:27:05Z,187.8,43.0146460,-73.4818440
2012-09-03T10:27:07Z,186.9,43.0147980,-73.4818550
2012-09-03T10:27:09Z,186.5,43.0149660,-73.4818370
2012-09-03T10:27:11Z,186.3,43.0151310,-73.4818030
2012-09-03T10:27:12Z,186.1,43.0152230,-73.4817810
2012-09-03T10:27:13Z,186.1,43.0153100,-73.4817470
2012-09-03T10:27:15Z,186.0,43.0154600,-73.4816690
2012-09-03T10:27:17Z,185.9,43.0155950,-73.4815910
2012-09-03T10:27:19Z,185.8,43.0157230,-73.4814980
2012-09-03T10:27:21Z,185.9,43.0158440,-73.4813890
2012-09-03T10:27:23Z,185.9,43.0159530,-73.4812910
2012-09-03T10:27:25Z,185.8,43.0160410,-73.4812100
2012-09-03T10:27:27Z,185.5,43.0161360,-73.4811440
2012-09-03T10:27:29Z,185.2,43.0162410,-73.4810760
2012-09-03T10:27:31Z,185.3,43.0163420,-73.4810160
2012-09-03T10:27:33Z,186.2,43.0164380,-73.4809630
2012-09-03T10:27:35Z,187.9,43.0165300,-73.4809160
2012-09-03T10:27:37Z,189.5,43.0166130,-73.4808670
2012-09-03T10:27:40Z,190.5,43.0167250,-73.4808030
2012-09-03T10:27:42Z,190.9,43.0168120,-73.4807640
2012-09-03T10:27:44Z,191.4,43.0169150,-73.4807060
2012-09-03T10:27:46Z,191.9,43.0170220,-73.4806490
2012-09-03T10:27:48Z,192.2,43.0171210,-73.4806030
2012-09-03T10:27:50Z,192.5,43.0172270,-73.4805500
2012-09-03T10:27:52Z,192.6,43.0173480,-73.4804880
2012-09-03T10:27:54Z,192.5,43.0174620,-73.4804290
2012-09-03T10:27:56Z,192.3,43.0175990,-73.4803510
2012-09-03T10:27:58Z,192.0,43.0177100,-73.4802920
2012-09-03T10:28:00Z,191.8,43.0178040,-73.4802400
2012-09-03T10:28:02Z,191.7,43.0178950,-73.4801870
2012-09-03T10:28:04Z,191.4,43.0179830,-73.4801390
2012-09-03T10:28:06Z,191.4,43.0180710,-73.4800740
2012-09-03T10:28:08Z,191.3,43.0181660,-73.4799960
2012-09-03T10:28:10Z,191.6,43.0182530,-73.4798990
2012-09-03T10:28:12Z,191.7,43.0183540,-73.4798110
2012-09-03T10:28:14Z,191.7,43.0184650,-73.4797110
2012-09-03T10:28:16Z,191.7,43.0185840,-73.4796050
2012-09-03T10:28:18Z,191.7,43.0187000,-73.4795050
2012-09-03T10:28:20Z,191.7,43.0188070,-73.4793990
2012-09-03T10:28:22Z,191.7,43.0189120,-73.4792960
2012-09-03T10:28:24Z,191.6,43.0190160,-73.4791810
2012-09-03T10:28:26Z,191.5,43.0191170,-73.4790620
2012-09-03T10:28:30Z,191.6,43.0192060,-73.4789350
2012-09-03T10:28:31Z,191.5,43.0192680,-73.4788280
2012-09-03T10:28:33Z,190.6,43.0194120,-73.4785770
2012-09-03T10:28:35Z,188.9,43.0194910,-73.4783990
2012-09-03T10:28:37Z,184.7,43.0195720,-73.4782010
2012-09-03T10:28:39Z,184.6,43.0196380,-73.4780190
2012-09-03T10:28:41Z,185.0,43.0196970,-73.4778440
2012-09-03T10:28:43Z,185.3,43.0197530,-73.4776810
2012-09-03T10:28:45Z,185.4,43.0198030,-73.4775490
2012-09-03T10:28:47Z,185.9,43.0198530,-73.4774190
2012-09-03T10:28:49Z,186.1,43.0199020,-73.4772830
2012-09-03T10:28:51Z,186.3,43.0199510,-73.4771700
2012-09-03T10:28:54Z,187.3,43.0200240,-73.4770270
2012-09-03T10:28:56Z,188.5,43.0200680,-73.4769200
2012-09-03T10:28:58Z,189.8,43.0201150,-73.4768110
2012-09-03T10:29:00Z,190.7,43.0201650,-73.4767020
2012-09-03T10:29:02Z,191.5,43.0202190,-73.4766010
2012-09-03T10:29:04Z,192.4,43.0202790,-73.4765010
2012-09-03T10:29:06Z,193.8,43.0203520,-73.4764000
2012-09-03T10:29:08Z,195.3,43.0204380,-73.4763100
2012-09-03T10:29:11Z,196.0,43.0205430,-73.4762210
2012-09-03T10:29:14Z,196.3,43.0206210,-73.4761440
2012-09-03T10:29:17Z,196.6,43.0207040,-73.4760550
2012-09-03T10:29:20Z,197.1,43.0207890,-73.4759610
2012-09-03T10:29:23Z,197.9,43.0208710,-73.4758550
2012-09-03T10:29:26Z,199.1,43.0209400,-73.4757310
2012-09-03T10:29:29Z,199.9,43.0210090,-73.4756160
2012-09-03T10:29:32Z,200.3,43.0210780,-73.4755040
2012-09-03T10:29:35Z,199.9,43.0211540,-73.4753830
2012-09-03T10:29:38Z,199.2,43.0212310,-73.4752370
2012-09-03T10:29:40Z,198.7,43.0212840,-73.4751200
2012-09-03T10:29:42Z,198.0,43.0213450,-73.4749930
2012-09-03T10:29:44Z,197.5,43.0214140,-73.4748540
2012-09-03T10:29:46Z,196.9,43.0214890,-73.4747070
2012-09-03T10:29:48Z,196.5,43.0215750,-73.4745430
2012-09-03T10:29:50Z,196.1,43.0216490,-73.4743880
2012-09-03T10:29:52Z,196.0,43.0217110,-73.4742430
2012-09-03T10:29:54Z,196.1,43.0217820,-73.4740640
2012-09-03T10:29:56Z,196.2,43.0218450,-73.4738800
2012-09-03T10:29:58Z,196.1,43.0219050,-73.4736920
2012-09-03T10:30:00Z,195.9,43.0219570,-73.4735120
2012-09-03T10:30:02Z,195.6,43.0220090,-73.4733460
2012-09-03T10:30:04Z,195.5,43.0220700,-73.4731740
2012-09-03T10:30:06Z,195.4,43.0221290,-73.4730130
2012-09-03T10:30:08Z,195.4,43.0221810,-73.4728660
2012-09-03T10:30:10Z,195.4,43.0222240,-73.4727200
2012-09-03T10:30:12Z,195.5,43.0222650,-73.4725660
2012-09-03T10:30:14Z,195.5,43.0223030,-73.4724180
2012-09-03T10:30:16Z,195.6,43.0223380,-73.4722770
2012-09-03T10:30:18Z,195.8,43.0223700,-73.4721380
2012-09-03T10:30:20Z,196.0,43.0224020,-73.4719960
2012-09-03T10:30:22Z,196.3,43.0224300,-73.4718650
2012-09-03T10:30:24Z,196.8,43.0224610,-73.4717280
2012-09-03T10:30:26Z,197.4,43.0224870,-73.4715910
2012-09-03T10:30:28Z,198.0,43.0225160,-73.4714450
2012-09-03T10:30:30Z,198.5,43.0225450,-73.4713060
2012-09-03T10:30:32Z,198.8,43.0225770,-73.4711810
2012-09-03T10:30:34Z,199.1,43.0226040,-73.4710520
2012-09-03T10:30:36Z,199.3,43.0226200,-73.4709290
2012-09-03T10:30:38Z,199.4,43.0226480,-73.4707950
2012-09-03T10:30:40Z,199.3,43.0226800,-73.4706750
2012-09-03T10:30:42Z,199.3,43.0227120,-73.4705410
2012-09-03T10:30:44Z,199.2,43.0227380,-73.4704080
2012-09-03T10:30:46Z,199.2,43.0227590,-73.4702720
2012-09-03T10:30:48Z,199.1,43.0227830,-73.4701290
2012-09-03T10:30:50Z,199.1,43.0228070,-73.4699860
2012-09-03T10:30:52Z,199.1,43.0228200,-73.4698450
2012-09-03T10:30:54Z,199.0,43.0228360,-73.4697060
2012-09-03T10:30:56Z,199.1,43.0228520,-73.4695550
2012-09-03T10:30:58Z,199.5,43.0228670,-73.4693860
2012-09-03T10:31:00Z,200.4,43.0228810,-73.4692270
2012-09-03T10:31:02Z,201.2,43.0228830,-73.4690850
2012-09-03T10:31:04Z,201.5,43.0228850,-73.4689400
2012-09-03T10:31:06Z,201.7,43.0228780,-73.4688010
2012-09-03T10:31:09Z,201.8,43.0228770,-73.4686140
2012-09-03T10:31:11Z,201.9,43.0228730,-73.4684780
2012-09-03T10:31:13Z,202.0,43.0228640,-73.4683490
2012-09-03T10:31:15Z,202.1,43.0228550,-73.4682010
2012-09-03T10:31:17Z,202.3,43.0228420,-73.4680320
2012-09-03T10:31:19Z,202.3,43.0228300,-73.4678860
2012-09-03T10:31:21Z,202.3,43.0228210,-73.4677340
2012-09-03T10:31:23Z,202.3,43.0228190,-73.4675890
2012-09-03T10:31:25Z,202.1,43.0228230,-73.4674550
2012-09-03T10:31:27Z,202.0,43.0228310,-73.4673260
2012-09-03T10:31:29Z,201.9,43.0228440,-73.4671950
2012-09-03T10:31:31Z,201.8,43.0228700,-73.4670380
2012-09-03T10:31:33Z,201.8,43.0229070,-73.4668740
2012-09-03T10:31:35Z,201.9,43.0229470,-73.4667250
2012-09-03T10:31:37Z,202.0,43.0229900,-73.4665830
2012-09-03T10:31:39Z,202.3,43.0230280,-73.4664610
2012-09-03T10:31:41Z,202.5,43.0230700,-73.4663510
2012-09-03T10:31:43Z,202.6,43.0231170,-73.4662420
2012-09-03T10:31:45Z,202.5,43.0231700,-73.4661350
2012-09-03T10:31:47Z,202.5,43.0232370,-73.4660010
2012-09-03T10:31:50Z,202.5,43.0233010,-73.4658780
2012-09-03T10:31:51Z,202.4,43.0233700,-73.4657520
2012-09-03T10:31:53Z,202.5,43.0234430,-73.4656320
2012-09-03T10:31:55Z,202.4,43.0235270,-73.4655120
2012-09-03T10:31:57Z,202.4,43.0236210,-73.4653960
2012-09-03T10:31:59Z,202.5,43.0237170,-73.4652880
2012-09-03T10:32:01Z,202.7,43.0238170,-73.4651820
2012-09-03T10:32:03Z,202.8,43.0239220,-73.4650840
2012-09-03T10:32:05Z,202.9,43.0240250,-73.4649920
2012-09-03T10:32:07Z,203.0,43.0241130,-73.4649080
2012-09-03T10:32:09Z,203.2,43.0242040,-73.4648190
2012-09-03T10:32:11Z,203.3,43.0243020,-73.4647270
2012-09-03T10:32:13Z,203.4,43.0243950,-73.4646370
2012-09-03T10:32:15Z,203.5,43.0244900,-73.4645500
2012-09-03T10:32:17Z,203.5,43.0245900,-73.4644640
2012-09-03T10:32:19Z,203.4,43.0246850,-73.4643940
2012-09-03T10:32:21Z,203.3,43.0247720,-73.4643310
2012-09-03T10:32:24Z,202.9,43.0248820,-73.4642490
2012-09-03T10:32:27Z,202.4,43.0249850,-73.4641690
2012-09-03T10:32:30Z,201.9,43.0250830,-73.4640770
2012-09-03T10:32:32Z,201.5,43.0251570,-73.4639970
2012-09-03T10:32:35Z,201.3,43.0252570,-73.4638760
2012-09-03T10:32:37Z,201.7,43.0253260,-73.4637790
2012-09-03T10:32:40Z,203.0,43.0254160,-73.4636500
2012-09-03T10:32:43Z,204.4,43.0254850,-73.4635470
2012-09-03T10:32:46Z,204.9,43.0255410,-73.4634480
2012-09-03T10:33:13Z,205.1,43.0256250,-73.4633340
2012-09-03T10:35:17Z,205.4,43.0256370,-73.4631170
2012-09-03T10:35:23Z,205.8,43.0256400,-73.4629840
2012-09-03T10:35:27Z,206.4,43.0256180,-73.4628440
2012-09-03T10:35:30Z,206.8,43.0255640,-73.4627440
2012-09-03T10:35:33Z,207.4,43.0255170,-73.4626190
2012-09-03T10:35:36Z,207.8,43.0254660,-73.4624680
2012-09-03T10:35:39Z,208.6,43.0254320,-73.4623230
2012-09-03T10:35:42Z,209.5,43.0254070,-73.4621930
2012-09-03T10:35:45Z,210.4,43.0253760,-73.4620700
2012-09-03T10:35:49Z,211.3,43.0253280,-73.4619220
2012-09-03T10:35:53Z,212.2,43.0252900,-73.4617820
2012-09-03T10:35:57Z,213.0,43.0252510,-73.4616480
2012-09-03T10:36:01Z,213.6,43.0252170,-73.4615090
2012-09-03T10:36:05Z,214.0,43.0251800,-73.4613640
2012-09-03T10:36:09Z,214.4,43.0251560,-73.4612230
2012-09-03T10:36:13Z,215.2,43.0251360,-73.4610880
2012-09-03T10:36:17Z,216.0,43.0251160,-73.4609550
2012-09-03T10:36:21Z,216.8,43.0250990,-73.4608190
2012-09-03T10:36:25Z,217.6,43.0250860,-73.4606620
2012-09-03T10:36:28Z,218.0,43.0250670,-73.4605310
2012-09-03T10:36:31Z,218.2,43.0250550,-73.4603700
2012-09-03T10:36:34Z,218.3,43.0250310,-73.4601980
2012-09-03T10:36:37Z,218.5,43.0250070,-73.4600280
2012-09-03T10:36:40Z,218.7,43.0249860,-73.4598580
2012-09-03T10:36:43Z,219.1,43.0249640,-73.4596900
2012-09-03T10:36:46Z,219.9,43.0249400,-73.4595250
2012-09-03T10:36:49Z,221.1,43.0249200,-73.4593590
2012-09-03T10:36:52Z,221.9,43.0249010,-73.4592000
2012-09-03T10:36:55Z,222.3,43.0248890,-73.4590440
2012-09-03T10:36:58Z,222.5,43.0248760,-73.4588910
2012-09-03T10:37:01Z,222.7,43.0248500,-73.4586990
2012-09-03T10:37:03Z,222.9,43.0248290,-73.4585680
2012-09-03T10:37:05Z,222.9,43.0248040,-73.4584420
2012-09-03T10:37:07Z,223.1,43.0247840,-73.4583170
2012-09-03T10:37:10Z,223.1,43.0247560,-73.4581380
2012-09-03T10:37:13Z,223.0,43.0247320,-73.4579640
2012-09-03T10:37:16Z,222.6,43.0247130,-73.4577940
2012-09-03T10:37:19Z,222.2,43.0246970,-73.4576510
2012-09-03T10:37:22Z,221.7,43.0246790,-73.4574950
2012-09-03T10:37:24Z,221.2,43.0246670,-73.4573600
2012-09-03T10:37:26Z,220.9,43.0246570,-73.4572100
2012-09-03T10:37:28Z,220.6,43.0246500,-73.4570530
2012-09-03T10:37:30Z,220.3,43.0246470,-73.4568660
2012-09-03T10:37:32Z,220.1,43.0246470,-73.4566560
2012-09-03T10:37:34Z,219.8,43.0246510,-73.4564530
2012-09-03T10:37:36Z,219.3,43.0246610,-73.4562440
2012-09-03T10:37:38Z,217.9,43.0246820,-73.4560200
2012-09-03T10:37:40Z,217.9,43.0247200,-73.4558010
2012-09-03T10:37:42Z,217.9,43.0247820,-73.4555840
2012-09-03T10:37:44Z,217.8,43.0248650,-73.4554080
2012-09-03T10:37:46Z,218.1,43.0249330,-73.4552540
2012-09-03T10:37:48Z,218.6,43.0249920,-73.4551120
2012-09-03T10:37:50Z,218.7,43.0250390,-73.4549790
2012-09-03T10:37:52Z,218.7,43.0250760,-73.4548500
2012-09-03T10:37:54Z,218.6,43.0251190,-73.4547140
2012-09-03T10:37:56Z,218.4,43.0251540,-73.4545660
2012-09-03T10:37:58Z,218.3,43.0251810,-73.4544220
2012-09-03T10:38:00Z,218.3,43.0251970,-73.4542830
2012-09-03T10:38:02Z,218.2,43.0252090,-73.4541210
2012-09-03T10:38:04Z,218.5,43.0252090,-73.4539750
2012-09-03T10:38:06Z,218.8,43.0251990,-73.4538420
2012-09-03T10:38:08Z,219.3,43.0251820,-73.4537190
2012-09-03T10:38:11Z,220.2,43.0251470,-73.4535600
2012-09-03T10:38:14Z,221.4,43.0251160,-73.4534230
2012-09-03T10:38:17Z,223.1,43.0250830,-73.4532600
2012-09-03T10:38:20Z,224.9,43.0250590,-73.4530980
2012-09-03T10:38:24Z,226.3,43.0250330,-73.4529310
2012-09-03T10:38:26Z,227.3,43.0250120,-73.4527810
2012-09-03T10:38:29Z,228.2,43.0249950,-73.4526510
2012-09-03T10:38:32Z,229.7,43.0249830,-73.4525220
2012-09-03T10:38:35Z,231.1,43.0249660,-73.4523950
2012-09-03T10:38:38Z,232.1,43.0249550,-73.4522680
2012-09-03T10:38:41Z,232.7,43.0249480,-73.4521390
2012-09-03T10:38:44Z,233.1,43.0249420,-73.4520150
2012-09-03T10:38:47Z,233.4,43.0249340,-73.4518840
2012-09-03T10:38:50Z,233.8,43.0249230,-73.4517470
2012-09-03T10:38:53Z,235.0,43.0249150,-73.4516040
2012-09-03T10:38:56Z,236.5,43.0249060,-73.4514620
2012-09-03T10:38:59Z,237.7,43.0249000,-73.4513140
2012-09-03T10:39:02Z,238.3,43.0248910,-73.4511710
2012-09-03T10:39:05Z,238.6,43.0248790,-73.4510400
2012-09-03T10:39:08Z,238.9,43.0248760,-73.4509090
2012-09-03T10:39:12Z,239.2,43.0248760,-73.4507540
2012-09-03T10:39:16Z,239.6,43.0248710,-73.4505980
2012-09-03T10:39:20Z,240.1,43.0248640,-73.4504530
2012-09-03T10:39:23Z,240.6,43.0248530,-73.4503310
2012-09-03T10:39:27Z,241.5,43.0248560,-73.4501920
2012-09-03T10:39:32Z,242.3,43.0249440,-73.4501100
2012-09-03T10:39:35Z,242.5,43.0250430,-73.4501280
2012-09-03T10:39:39Z,242.7,43.0251600,-73.4501700
2012-09-03T10:39:41Z,242.8,43.0252810,-73.4502240
2012-09-03T10:39:44Z,242.8,43.0254080,-73.4502780
2012-09-03T10:39:46Z,242.8,43.0255010,-73.4503150
2012-09-03T10:39:48Z,242.7,43.0256010,-73.4503550
2012-09-03T10:39:50Z,242.5,43.0257070,-73.4503940
2012-09-03T10:39:52Z,242.3,43.0258120,-73.4504250
2012-09-03T10:39:54Z,242.2,43.0259160,-73.4504560
2012-09-03T10:39:56Z,242.3,43.0260230,-73.4504860
2012-09-03T10:39:58Z,242.3,43.0261290,-73.4505140
2012-09-03T10:40:00Z,242.5,43.0262350,-73.4505400
2012-09-03T10:40:02Z,242.5,43.0263310,-73.4505670
2012-09-03T10:40:04Z,242.3,43.0264360,-73.4505930
2012-09-03T10:40:06Z,241.9,43.0265470,-73.4506110
2012-09-03T10:40:08Z,241.9,43.0266660,-73.4506270
2012-09-03T10:40:10Z,241.9,43.0267820,-73.4506330
2012-09-03T10:40:12Z,241.9,43.0268830,-73.4506290
2012-09-03T10:40:14Z,241.9,43.0269740,-73.4506210
2012-09-03T10:40:16Z,242.1,43.0270640,-73.4506090
2012-09-03T10:40:18Z,242.4,43.0271650,-73.4505890
2012-09-03T10:40:20Z,242.9,43.0272680,-73.4505600
2012-09-03T10:40:22Z,243.1,43.0273650,-73.4505220
2012-09-03T10:40:24Z,243.1,43.0274570,-73.4504800
2012-09-03T10:40:26Z,243.2,43.0275460,-73.4504410
2012-09-03T10:40:28Z,243.2,43.0276370,-73.4504000
2012-09-03T10:40:30Z,243.3,43.0277250,-73.4503580
2012-09-03T10:40:32Z,243.3,43.0278120,-73.4503170
2012-09-03T10:40:34Z,243.3,43.0279020,-73.4502810
2012-09-03T10:40:36Z,243.4,43.0279940,-73.4502530
